classic STA/LTA,recursive STA/LTA,envelope,kurtosis,skewness,label
0.9190765311472981,1.137572140124955,0.5439618214946778,19.79761077865434,4.37586239954591,0
0.9793159155964954,1.2057984168480613,0.5625257328110492,19.51707610786009,4.346658165638408,0
1.0508566707063767,1.285831719474844,0.5816966473664815,19.22270313017596,4.316364573344435,0
1.1344567649549295,1.378316028576261,0.6014109145846175,18.908961872335098,4.284430140126115,0
1.230683605535733,1.4836602438004707,0.621595596968075,18.57106775664131,4.250340984020856,0
1.3398557458744476,1.6019774010130634,0.6421703123523897,18.205169387752033,4.2136393807676855,0
1.4619895274730992,1.7330319161541887,0.6630466808544687,17.80848575449137,4.173939054115397,0
1.5967560499241045,1.8762008669283767,0.6841302901665144,17.379387187792084,4.130936600796001,0
1.743453656151401,2.0304547310596086,0.7053204420255145,16.917420236943684,4.084418887528341,0
1.9010001592789771,2.1943615325496726,0.7265121331378533,16.423281501513408,4.034266641070271,0
2.06794736518508,2.366116130746681,0.7475962221473147,15.89874880159514,3.9804547341456944,0
2.242518257944836,2.54359372760976,0.76846131707623,15.346579727157703,3.9230498306572743,0
2.422664840636251,2.7244240003250457,0.7889944739713706,14.770387751223016,3.862206098305826,0
2.606142449965994,2.906080051408959,0.8090828558942518,14.174505085108056,3.7981596463389926,0
2.7905947503528967,3.0859749832303742,0.8286150406892019,13.563839741418157,3.731222229431897,0
2.9736428085204816,3.261558548212013,0.8474822830687777,12.94373227820388,3.6617746054520692,0
3.152971731794207,3.430406981235253,0.8655804663288665,12.319815758346955,3.590259769860559,0
3.326409224933538,3.5903005714479277,0.8828107793003805,11.697880794108139,3.5171761307651086,0
3.4919918488201453,3.739285437529223,0.8990823115582323,11.08374628962859,3.443070548771021,0
3.648016450809655,3.8757179649034246,0.914311952089009,10.483135703050685,3.3685310532814516,0
3.7930758896381547,3.9982921312306217,0.9284275948431066,9.901558327217439,3.2941789674134374,0
3.926079571626461,4.106051281112603,0.9413670730998078,9.34419519844534,3.220660131568671,0
4.046260319331158,4.1983867288434205,0.9530819111498305,8.815789725234426,3.1486349149602875,0
4.153169675463129,4.27502589301801,0.9635351183493168,8.320543898439727,3.0787667487867507,0
4.2466639484956925,4.336012596849229,0.972705380153322,7.86202189213833,3.011709006858893,0
1.0054785321175324,1.1564565737307841,0.1795306541903651,-0.765759712379241,-0.2026372740635329,0
1.0053166236440216,1.156390152123241,0.1796380017328729,-0.7578038625980326,-0.2059939263945823,0
1.0051411605397262,1.156311730256389,0.17973438070543474,-0.7505164242018889,-0.20937950998555893,0
1.0049504015615445,1.1562184348171298,0.179819139039072,-0.7438857503053371,-0.21281179324410682,0
1.0047426068218157,1.156107451940296,0.17989270152418463,-0.7379015129187696,-0.21631091481128806,0
1.0045161021468545,1.1559761033462357,0.1799553061080021,-0.7325615278050375,-0.2198983437281195,0
1.0042693452175722,1.1558219213167247,0.1800084134871366,-0.7278783120894174,-0.22359464479406976,0
1.0040009897403428,1.1556427180617532,0.18005325052183793,-0.7238839347217785,-0.2274161550798874,0
1.0037099439548312,1.1554366459766077,0.18009232434461475,-0.7206317196334013,-0.23137093510473303,0
1.003395420366133,1.155202246517381,0.18012777440946887,-0.7181937409860453,-0.2354545739745957,0
1.003056974215818,1.1549384863004426,0.18016302353169994,-0.7166537664612749,-0.23964656120380604,0
1.0026945288175868,1.1546447795371027,0.18020094776105133,-0.7160962325071294,-0.2439079552166926,0
1.0023083867176767,1.1543209962621825,0.18024568850435405,-0.7165927791121698,-0.2481809562114565,0
1.0018992263213682,1.153967455804353,0.18030063768252666,-0.7181885958593024,-0.2523907381984096,0
1.00146808353141,1.153584904355891,0.18037042238494286,-0.720891133023144,-0.2564495441491675,0
1.0010163173069115,1.153174474738819,0.18045868294501077,-0.7246634830871779,-0.2602626366157053,0
1.0005455575060123,1.1527376261242788,0.18057022512690196,-0.7294239158395328,-0.26373528168994104,0
1.000057633077814,1.1522760616237764,0.18070856654297635,-0.73505179125014,-0.266779614565534,0
0.99955447870012,1.1517916221601594,0.1808782683692778,-0.741398676756325,-0.2693200818525138,0
0.999038018469532,1.1512861557200853,0.18108224441776366,-0.7483023335285575,-0.2712962350073668,0
0.9985100259152655,1.1507613617086607,0.18132430353727896,-0.7556006159375692,-0.2726619298603094,0
0.9979719599826972,1.1502186103905487,0.18160622059474862,-0.7631423015011305,-0.27338032815523877,0
0.9974247768250558,1.1496587374240643,0.1819305194387845,-0.7707921301392622,-0.273414297790585,0
0.9968687175859191,1.1490818136532126,0.18229728941402482,-0.778427275879872,-0.2727116656071761,0
0.9963030728186553,1.1484868908385282,0.18270723573259715,-0.7859212463794223,-0.2711840769179677,0
0.9957259245954272,1.1478717248232853,0.18315822223265615,-0.7931075735141127,-0.2686767107486483,0
0.995133867899556,1.1472324786567272,0.1836486284804004,-0.7997076109377512,-0.2649234920140797,0
0.994521713961495,1.1465634094412909,0.18417359749921586,-0.8051906634898205,-0.25947836145488934,0
0.9938821799176207,1.1458565441582118,0.18472874576362747,-0.8085038345954159,-0.25160717694058893,0
0.9932055714052752,1.1451013516000372,0.1853060844298733,-0.8075516876795041,-0.24011666288626263,0
0.9924794672930805,1.1442844201233093,0.1858981352125453,-0.7982042708716377,-0.2230872120763802,0
0.991688418494751,1.143389154248738,0.1864934922271292,-0.7724465825455811,-0.197468911470503,0
0.9908136754258702,1.1423955065497566,0.18708142066354347,-0.7150534327870752,-0.1585052911951783,0
0.9898329609930121,1.1412797641344599,0.18764702777392803,-0.5979656306284356,-0.09898981612190448,0
0.9887203082261393,1.1400144113415176,0.1881764231542895,-0.37166270821931136,-0.008474971086244143,0
0.9874459837277485,1.1385680921843537,0.18865143956263902,0.04602214187069542,0.12721494191924151,0
0.9859765194873971,1.1369056972170437,0.18905542730330124,0.779989544365546,0.325481568111328,0
0.984274875834691,1.134988599302298,0.18936744882632983,1.9976601797896993,0.6045280065841043,0
0.9823007573377439,1.1327750610337062,0.18956877728951269,3.8845110501715636,0.9783851219600567,0
0.9800111014770906,1.1302208334307418,0.1896364683428384,6.586017034435441,1.4501226392017232,0
0.9773607567558663,1.1272799609518962,0.18955063238489636,10.128470200052359,2.006099602388924,0
0.9743033616296923,1.1239058012559024,0.18928729000746733,14.360585431280281,2.6151962312548367,0
0.9707924273546625,1.1200522588420985,0.1888265051850231,18.96276095913607,3.234983004732033,0
0.9667826166207075,1.1156752198231292,0.1881444343727788,23.53145459005283,3.8224237303190765,0
0.9622311963640504,1.1107341611579813,0.18722240118416938,27.69322506652771,4.343792948169381,0
0.9570996282209153,1.1051938921587825,0.18603804193563692,31.18856546310044,4.779664841663313,0
0.9513552448169542,1.0990263698638014,0.18457538956608022,33.89726321504221,5.124460513413801,0
0.9449729458979077,1.0922125144867247,0.1828150152715059,35.81641202392015,5.382726594840227,0
0.9379368361506459,1.0847439380061081,0.18074517433725076,37.018573259481116,5.564702760439326,0
0.9302417169230998,1.076624488937545,0.17835086545653284,37.61198557165673,5.68273370204685,0
0.9218943378796874,1.0678715104205347,0.17562609505077512,37.712380598184964,5.74897984261794,1
0.9129143135331084,1.0585167082357425,0.17256181416311803,37.42699687805322,5.7742502761940235,0
0.9033346148219604,1.0486065312499084,0.16915934948798927,36.84763591046555,5.767589585917877,0
0.8932015576595917,1.0382019795290134,0.16541722647299273,36.04918556335166,5.73628699343378,0
0.8825742281649586,1.0273777752324873,0.16134580741836785,35.09090641528135,5.686080061761297,0
0.8715233074945508,1.0162208585178407,0.15695307292233238,34.018801400135125,5.621420213623145,0
0.8601292874304252,1.004828204552924,0.15226048096887532,32.868166963277034,5.545733027592154,0
0.8484801008138843,0.9933039969703387,0.14728785690191584,31.665911662476567,5.461645227149651,0
0.8366682275182785,0.9817562354837682,0.14207045605703764,30.432497641260795,5.3711708181318105,0
0.8247873745746909,0.9702928980325646,0.13664323061810887,29.1834931557096,5.275858396374897,0
0.8129288651009654,0.9590178175294122,0.1310590284938118,27.930780528656076,5.176905302199728,0
0.8011779017522989,0.9480264668878794,0.1253726298170261,26.683480818374896,5.0752450432009955,0
0.7896098938142552,0.9374018704359225,0.11965983312226729,25.448655107600274,4.971613873506223,0
0.7782870503506502,0.9272108722151172,0.1140016264258809,24.231833840030617,4.866601445279319,0
0.7672554429798849,0.9175009898119881,0.10850329868317665,23.037415623114857,4.76068943838158,0
0.7565427297385369,0.9082980651965322,0.10327851257823094,21.868967714598504,4.6542811871065535,0
0.746156706155847,0.8996048917578227,0.098465865154592,20.72945267915055,4.547724595543917,0
0.7360848121275878,0.8914009506618193,0.09421073229609361,19.621399445484375,4.441330052869981,0
0.7262946750239617,0.8836433322037538,0.09067355674585234,18.547032076898592,4.335384604615688,0
0.7167357132288829,0.8762688524872272,0.08800540437128339,17.50836583120678,4.2301632854022,0
0.707341763996736,0.8691973069522512,0.08634247592775893,16.507277308192464,4.12593825090053,0
0.6980346398101309,0.8623357347461186,0.0857783181629408,15.5455534017855,4.02298613792539,0
0.6887284620540501,0.8555835060125794,0.08635337835189545,14.624922161944525,3.921593909571876,0
0.6793345719915705,0.8488379911715405,0.08804448561806422,13.74706739137942,3.8220632914020327,0
0.6697667785589523,0.8420005296186152,0.09076868026062228,12.913627854155473,3.724713771105836,0
0.6599466728899914,0.8349823872702924,0.09440089831146255,12.126181430014665,3.6298840239280743,0
0.6498087232752116,0.8277103800359917,0.09878555428634099,11.38621442143596,3.5379315443264425,0
0.63930486291773,0.8201318445864766,0.10376327423960886,10.695076452250595,3.449230211461557,0
0.6284082965459189,0.8122186585045236,0.10917096816358467,10.05392195616484,3.364165496861189,0
0.6171162801647011,0.8039700482793898,0.11486382018845734,9.463640163027367,3.283127050450112,0
0.6054516704143993,0.7954139748277506,0.12070194191108381,8.924776765471048,3.2064984951901034,0
0.5934630956383867,0.7866069514821549,0.1265692173799498,8.437452028336795,3.134644438804573,0
0.5812236688247664,0.7776322274665393,0.13235302147280728,8.001281810840435,3.067894982949156,0
0.5688282411561792,0.7685963585157265,0.13796339679462927,7.615309508868162,3.0065283698841005,0
0.5563892808521662,0.7596242817654091,0.14331030529346586,7.277957904228117,2.950752827252099,0
0.5440315506047536,0.7508531091209159,0.14832414903126592,6.987009909208606,2.9006891004452573,0
0.5318858420473979,0.742424945656115,0.1529324839855201,6.739625852208688,2.8563555200898,0
0.5200821006840958,0.7344791202565308,0.15708154727616172,6.532402054946173,2.8176576381926552,0
0.50874233305757,0.7271442774264261,0.16071324661653635,6.361471067246761,2.784384371642315,0
0.4979737236381962,0.72053081454762,0.16378702130562875,6.222638498591836,2.756212129131083,0
0.4878623966362418,0.7147241513808104,0.16625753870263096,6.111545781119595,2.7327175428369417,0
0.4784682337883002,0.709779284162378,0.16809624548755295,6.023843570042924,2.7133982532858623,0
0.46982110226613805,0.7057170050387115,0.1692700912604297,5.955357977527196,2.6976998885941814,0
0.4619187602491816,0.7025220626841272,0.16976226255007903,5.902232200931209,2.685046206159607,0
0.4547265974135968,0.7001434090464531,0.16955221754164598,5.8610294240570155,2.674868617531806,0
0.44817924159283956,0.6984965304119125,0.16863522098681305,5.828788474910885,2.666631229040781,0
0.44218393136170475,0.6974677111500359,0.1670039323794585,5.80303039604358,2.6598481970993975,0
0.4366254292592622,0.6969199395422238,0.16466648892198635,5.78172043588191,2.6540915267769463,0
0.4313721433136886,0.6967000498022895,0.16162987459124745,5.76319489125526,2.6489891686662297,0
0.42628304484155616,0.6966466127969453,0.1579164594287703,5.746065202682528,2.644215022188657,0
0.42121492463064825,0.6965980462994258,0.15354937265498103,5.72911282657469,2.6394738625810823,0
0.9540763770285919,1.1209394443306835,0.144495017780484,1.9206605975295954,1.3598044965905118,0
0.9513363774584606,1.118565908944114,0.1451182592574451,2.0425851679668448,1.3980048753347851,0
0.9485252973947949,1.116146561183975,0.14577362163626445,2.1627298258975163,1.4355040671218402,0
0.9456420162358555,1.1136797584513607,0.14646355729978713,2.281147466794379,1.4722977084534763,0
0.942685406888793,1.1111637566571277,0.14718944897471786,2.3979244506999855,1.5083900020120462,0
0.9396543004415284,1.1085966965559333,0.14795407903114968,2.513182595131119,1.5437938170007535,0
0.9365474423516947,1.1059765827393906,0.14875921448636267,2.6270841080345555,1.5785312234827011,0
0.9333634399416468,1.1033012542177958,0.14960794904054692,2.739839609319196,1.6126344727895179,0
0.9301007021165478,1.100568346293789,0.1505023903517713,2.851718947037231,1.646147362503638,0
0.9267573731410597,1.0977752441747266,0.15144587361939285,2.9630641766638997,1.6791268722030395,0
0.9233312626903358,1.0949190290973518,0.1524407695874534,3.0743040345405994,1.7116449547007682,0
0.9198197740176673,1.0919964175790178,0.15349057172322705,3.1859694927482805,1.7437904118420549,0
0.9162198312218892,1.089003694077992,0.15459783534745125,3.298710320255495,1.7756708365438785,0
0.9125278058219067,1.0859366372250627,0.15576612632624526,3.4133127716967975,1.8074146264479591,0
0.9087394424238588,1.08279043997999,0.15699809272620133,3.530718538634347,1.8391730640424682,0
0.9048497832571307,1.0795596244188719,0.15829726205109654,3.6520450242034848,1.8711224325625202,0
0.9008530918289787,1.0762379522894128,0.15966625118101832,3.778606880924654,1.903466107060416,0
0.8967427766772318,1.0728183330535421,0.16110840223835232,3.9119385213401134,1.9364365200655038,0
0.8925113167560238,1.0692927318848287,0.16262613909446813,4.05381692882542,1.9702968480279173,0
0.8881501903086408,1.065652080902384,0.16422243456224309,4.206283564890257,2.005342200551329,0
0.8836498094904636,1.0618861977737755,0.16589932531138082,4.371663448876213,2.0419000145888266,0
0.8789994636926212,1.057983716707896,0.1676592046261712,4.552578532305486,2.0803292581730446,0
0.8741872754047454,1.0539320377125827,0.1695035082847195,4.751951331017796,2.1210179438115664,0
0.8692001736547749,1.0497173009241663,0.1714338252069785,4.972993377336344,2.1643783416585114,0
0.8640238918404406,1.0453243940918797,0.17345076530663128,5.219171341996354,2.2108391622354624,0
0.8586429988556544,1.0407370027305012,0.17555488380367518,5.494141950431198,2.260833890080517,0
0.8530409740679669,1.0359377133805625,0.1777457558475387,5.801645851548285,2.3147844866150873,0
0.8472003373511998,1.0309081804177747,0.180022724630832,6.145351244207946,2.373079926102515,0
0.8411028447707496,1.0256293659629327,0.18238421207977631,6.528641049196226,2.4360495274498257,0
0.8347297587500453,1.0200818608254913,0.18482829179358368,6.95434331183807,2.5039318078739905,0
0.8280621990551893,1.0142462922245157,0.18735225076001658,7.424413530580193,2.57684057147996,0
0.8210815780457014,1.0081038213319076,0.18995297392362115,7.939589223876952,2.654731042962863,0
0.8137701205464453,1.001636730549501,0.19262676021145103,8.499049669833935,2.7373698569814695,0
0.8061114658397592,0.9948290972449472,0.19536949389303376,9.10012434893749,2.824313310619112,0
0.7980913468469965,0.9876675477077962,0.19817670901772236,9.738098492194055,2.914898178977533,0
0.7896983391009842,0.9801420820073721,0.20104352427652672,10.40616050130605,3.0082484418981443,0
0.780924669256152,0.972246956928092,0.2039649617013472,11.09552273556923,3.1032995221010853,0
0.7717670697565163,0.9639816104952426,0.20693563364568768,11.795725134064895,3.1988393141218245,0
0.7622276628720608,0.9553516080603658,0.20995032408186712,12.49510405608163,3.293562818504616,0
0.7523148536220422,0.9463695865331266,0.2130034182451727,13.181382609495362,3.386135140437029,0
0.7420442077011566,0.9370561703575131,0.2160897554423004,13.8423197176668,3.475256430243931,0
0.7314392881124006,0.9274408305826581,0.21920379379075092,14.466347500723472,3.559722268213156,0
0.7205324230860777,0.917562657076848,0.22234074009191362,15.043131559497859,3.638473993939279,0
0.7093653780789074,0.9074710137537472,0.22549544433775906,15.564004494946698,3.7106352633972604,0
0.6979899060732228,0.8972260478351971,0.22866381109129008,16.022245036768926,3.7755332450497416,0
0.6864681528680682,0.8868990268927434,0.2318414209910923,16.41319820744846,3.8327048899723253,0
0.6748728977291968,0.8765724819238653,0.23502522027100634,16.73425136279449,3.881890279966101,0
0.6632876148547856,0.8663401410332017,0.23821185935449884,16.984693888590996,3.923015993738488,0
0.6518063473859541,0.8563066459951432,0.24139964281519324,17.165494268514212,3.9561717475707745,0
0.640533392689212,0.846587052468147,0.2445865749022671,17.27902833743196,3.981583403137625,0
0.6295828050194403,0.837306123350586,0.24777255247955607,17.32878857055983,3.9995849635279064,1
0.6190777289962774,0.8285974331127512,0.250957116625757,17.31909799955572,4.010591554576827,0
0.6091495838800828,0.8206023082207003,0.2541418710173746,17.25484538332035,4.015074742435604,0
0.5999371238686709,0.8134686344507371,0.25732794873674203,17.141251829039113,4.013540965815063,0
0.5915854035808834,0.8073495657952874,0.2605186457978078,16.983673815934715,4.006513410161445,0
0.5842446806664306,0.8024021718076333,0.2637166282253013,16.787443646112123,3.9945173248218713,0
0.578069288737136,0.7987860607292508,0.26692677387670405,16.5577456251171,3.978068567522454,0
0.5732165131328072,0.7966620147555887,0.27015314982409355,16.29952457328364,3.957665032602002,0
0.5698454994722282,0.7961906713660295,0.2734020491943347,16.017422345004686,3.933780556817029,0
0.5681162210964242,0.7975312808388585,0.2766787674805549,15.715737703616082,3.906860881772993,0
0.568188527137115,0.8008405653792392,0.27999081601117515,15.398405039572967,3.877321273934098,0
0.5702212883059337,0.8062717002581806,0.2833445312060012,15.06898784254832,3.8455454463719803,0
0.5743716526251922,0.8139734322071525,0.2867484452859646,14.730683362620535,3.8118854760290306,0
0.5807944186211003,0.8240893451925729,0.2902097614460456,14.386335438988617,3.7766624594875124,0
0.5896415291750025,0.8367572785978563,0.29373785239880973,14.038452987381508,3.74016769509336,0
0.6010616846523893,0.8521088972206179,0.2973406253178256,13.689232074596948,3.70266421612254,0
0.6152000684517251,0.8702694057647592,0.30102810287071,13.340579879670678,3.6643885295679595,0
0.6321981718061063,0.8913573927825748,0.3048086918274151,12.994139190678641,3.625552442583603,0
0.6521936979105613,0.915484780845611,0.3086927968965256,12.651312424664194,3.5863448853506896,0
0.6753205183397605,0.9427568513249323,0.3126890123605874,12.313284454868835,3.5469336628302566,0
0.7017086472739492,0.973272303576155,0.316807722367073,11.981043766180807,3.5074670869743523,0
0.7314841916782826,1.0071233001272393,0.3210572392157536,11.655401652764608,3.468075456985071,0
0.7647692289244248,1.0443954425307267,0.3254473482607297,11.337009333159116,3.428872369264699,0
0.8016815577054128,1.085167617142279,0.3299854255043405,11.02637297643788,3.3899558495462627,0
0.842334263753759,1.1295116463482484,0.3346798908000615,10.72386670964952,3.3514093071293516,0
0.886835039762993,1.1774916797329247,0.33953634399805765,10.429743738415606,3.313302317602908,0
0.9352852002221105,1.2291632628282603,0.34456089967197834,10.144145775972763,3.275691247629888,0
0.9877783375900896,1.2845720294558565,0.3497563997303483,9.867111037452476,3.2386197429869767,0
1.0443985774823408,1.34375197813933,0.355125621700272,9.598581113133344,3.202119108750398,0
1.105218408215804,1.4067233143726532,0.3606676465315803,9.338407086094627,3.1662086181270115,0
1.1702960842803292,1.4734898685698083,0.3663809479250031,9.086355299058713,3.1308957931261867,0
1.2396726336499908,1.5440361332470776,0.37226000761837313,8.842113194329931,3.096176705079787,0
1.3133685341473407,1.6183240006773776,0.3782982950686375,8.605295645375994,3.062036345291527,0
1.3913801619128408,1.6962893214851522,0.3844852199758714,8.375452165694083,3.02844911529122,0
1.473676152124305,1.7778384420760858,0.3908089976223193,8.152075315783016,2.995379481613197,0
1.5601938449055968,1.8628449104335223,0.39725401128883,7.934610530407079,2.96278283130033,0
1.650836014487117,1.9511465620590733,0.40380353134735275,7.722467462359475,2.930606551949476,0
1.7454680939224292,2.042543207583481,0.41043753527663307,7.515032794641998,2.898791344858522,0
1.8439161078022404,2.1367951376524115,0.4171352212347563,7.311684315996793,2.86727276214827,0
1.9459655090294312,2.2336226366851535,0.42387330898423675,7.1118058945306135,2.83598293947559,0
2.0513610821469053,2.332706654599785,0.43062825931757914,6.914802837814497,2.804852476875608,0
2.1598080261449093,2.4336907266089325,0.4373750515781224,6.720117015251606,2.7738124035734524,0
2.2709742675310984,2.5361841604727,0.44408899693603654,6.527241059358909,2.7427961506914653,0
2.384493985165236,2.6397664350022576,0.4507449755840663,6.335730969940725,2.7117414505504303,0
2.499972258017424,2.7439926801131675,0.4573187343437551,6.145216517679168,2.6805920831535723,0
2.6169906815106967,2.8484000435169947,0.46378657709826604,5.955408969620697,2.649299398703625,0
2.735113743219076,2.9525146979324877,0.47012605560601645,5.766105824076986,2.617823558591564,0
2.8538957092452804,3.0558592100638915,0.47631612158002046,5.577192429852252,2.586134454834128,0
2.9728877514756173,3.157959980786094,0.4823371434015715,5.388640554523207,2.5542122875311013,0
3.0916450438674583,3.2583544747876947,0.4881715467443097,5.200504139489503,2.522047799529008,0
3.2097335716973214,3.3565979849844676,0.49380311666753474,5.0129126203220835,2.489642185289194,0
